object_type,object_uri,view_name,explore_name,field_name,construct,translation_class,complexity,reason,lkml_file,line,lookml_commit
dimension,looker:analytics:field:timesheet_project_costs_fact:expense_unit_name,timesheet_project_costs_fact,,expense_unit_name,dimension:column,mechanical,Low,,views/timesheet_project_costs_fact.view.lkml,157,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_costs_fact:expense_unit_price,timesheet_project_costs_fact,,expense_unit_price,dimension:column,mechanical,Low,,views/timesheet_project_costs_fact.view.lkml,164,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_costs_fact:expense_units,timesheet_project_costs_fact,,expense_units,dimension:column,mechanical,Low,,views/timesheet_project_costs_fact.view.lkml,171,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_costs_fact:invoice_id,timesheet_project_costs_fact,,invoice_id,dimension:column,mechanical,Low,,views/timesheet_project_costs_fact.view.lkml,194,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_costs_fact:source,timesheet_project_costs_fact,,source,dimension:column,mechanical,Low,,views/timesheet_project_costs_fact.view.lkml,201,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_costs_fact:timesheet_project_id,timesheet_project_costs_fact,,timesheet_project_id,dimension:column,mechanical,Low,,views/timesheet_project_costs_fact.view.lkml,208,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_costs_fact:timesheet_project_pk,timesheet_project_costs_fact,,timesheet_project_pk,dimension:column,mechanical,Low,,views/timesheet_project_costs_fact.view.lkml,215,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_costs_fact:timesheet_users_id,timesheet_project_costs_fact,,timesheet_users_id,dimension:column,mechanical,Low,,views/timesheet_project_costs_fact.view.lkml,222,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact:client_name,timesheet_project_engagement_progress_fact,,client_name,dimension:column,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,6,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact:deal_id,timesheet_project_engagement_progress_fact,,deal_id,dimension:column,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,29,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact:deliverables,timesheet_project_engagement_progress_fact,,deliverables,dimension:column,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,11,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact:engagement_description,timesheet_project_engagement_progress_fact,,engagement_description,dimension:column,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,16,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact:engagement_name,timesheet_project_engagement_progress_fact,,engagement_name,dimension:column,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,22,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact:objectives,timesheet_project_engagement_progress_fact,,objectives,dimension:column,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,35,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact__deliverables:completion_score,timesheet_project_engagement_progress_fact__deliverables,,completion_score,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,99,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact__deliverables:deliverable_number,timesheet_project_engagement_progress_fact__deliverables,,deliverable_number,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,111,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact__deliverables:rationale,timesheet_project_engagement_progress_fact__deliverables,,rationale,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,117,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact__deliverables:timesheet_project_engagement_progress_fact__deliverables,timesheet_project_engagement_progress_fact__deliverables,,timesheet_project_engagement_progress_fact__deliverables,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,123,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact__objectives:completion_score,timesheet_project_engagement_progress_fact__objectives,,completion_score,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,44,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact__objectives:expected_benefit,timesheet_project_engagement_progress_fact__objectives,,expected_benefit,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,64,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact__objectives:objective_details,timesheet_project_engagement_progress_fact__objectives,,objective_details,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,70,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact__objectives:objective_metric,timesheet_project_engagement_progress_fact__objectives,,objective_metric,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,77,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact__objectives:objective_number,timesheet_project_engagement_progress_fact__objectives,,objective_number,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,58,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact__objectives:rationale,timesheet_project_engagement_progress_fact__objectives,,rationale,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,84,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_progress_fact__objectives:timesheet_project_engagement_progress_fact__objectives,timesheet_project_engagement_progress_fact__objectives,,timesheet_project_engagement_progress_fact__objectives,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_progress_fact.view.lkml,90,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:client_action_points,timesheet_project_engagement_rag_status_fact,,client_action_points,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,194,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:client_name,timesheet_project_engagement_rag_status_fact,,client_name,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,4,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:data_quality_qa_rag_status,timesheet_project_engagement_rag_status_fact,,data_quality_qa_rag_status,dimension:html,redesign,High,html (Liquid) withheld; the dimension itself is still emitted,views/timesheet_project_engagement_rag_status_fact.view.lkml,123,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:data_quality_qa_status_rationale,timesheet_project_engagement_rag_status_fact,,data_quality_qa_status_rationale,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,115,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:data_quality_qa_status_rationale_evidence,timesheet_project_engagement_rag_status_fact,,data_quality_qa_status_rationale_evidence,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,119,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:engagement_description,timesheet_project_engagement_rag_status_fact,,engagement_description,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,9,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:engagement_name,timesheet_project_engagement_rag_status_fact,,engagement_name,dimension,assisted,Medium,link: confirm Omni links syntax and Mustache tokens,views/timesheet_project_engagement_rag_status_fact.view.lkml,15,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:financials_rag_status,timesheet_project_engagement_rag_status_fact,,financials_rag_status,dimension:html,redesign,High,html (Liquid) withheld; the dimension itself is still emitted,views/timesheet_project_engagement_rag_status_fact.view.lkml,79,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:financials_status_rationale,timesheet_project_engagement_rag_status_fact,,financials_status_rationale,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,71,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:financials_status_rationale_evidence,timesheet_project_engagement_rag_status_fact,,financials_status_rationale_evidence,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,75,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:month_timeline_events,timesheet_project_engagement_rag_status_fact,,month_timeline_events,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,184,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:overall_rag_status,timesheet_project_engagement_rag_status_fact,,overall_rag_status,dimension:html,redesign,High,html (Liquid) withheld; the dimension itself is still emitted,views/timesheet_project_engagement_rag_status_fact.view.lkml,21,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:overall_rag_status_rationale,timesheet_project_engagement_rag_status_fact,,overall_rag_status_rationale,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,34,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:overall_rag_status_rationale_evidence,timesheet_project_engagement_rag_status_fact,,overall_rag_status_rationale_evidence,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,38,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:ra_action_points,timesheet_project_engagement_rag_status_fact,,ra_action_points,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,189,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:resourcing_rag_status,timesheet_project_engagement_rag_status_fact,,resourcing_rag_status,dimension:html,redesign,High,html (Liquid) withheld; the dimension itself is still emitted,views/timesheet_project_engagement_rag_status_fact.view.lkml,57,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:resourcing_status_rationale,timesheet_project_engagement_rag_status_fact,,resourcing_status_rationale,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,49,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:resourcing_status_rationale_evidence,timesheet_project_engagement_rag_status_fact,,resourcing_status_rationale_evidence,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,53,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:schedule_rag_status,timesheet_project_engagement_rag_status_fact,,schedule_rag_status,dimension:html,redesign,High,html (Liquid) withheld; the dimension itself is still emitted,views/timesheet_project_engagement_rag_status_fact.view.lkml,137,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:schedule_rag_status_rationale,timesheet_project_engagement_rag_status_fact,,schedule_rag_status_rationale,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,150,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:schedule_rag_status_rationale_evidence,timesheet_project_engagement_rag_status_fact,,schedule_rag_status_rationale_evidence,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,154,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:scope_rag_status,timesheet_project_engagement_rag_status_fact,,scope_rag_status,dimension:html,redesign,High,html (Liquid) withheld; the dimension itself is still emitted,views/timesheet_project_engagement_rag_status_fact.view.lkml,101,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:scope_status_rationale,timesheet_project_engagement_rag_status_fact,,scope_status_rationale,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,93,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:scope_status_rationale_evidence,timesheet_project_engagement_rag_status_fact,,scope_status_rationale_evidence,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,97,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:sprint_name,timesheet_project_engagement_rag_status_fact,,sprint_name,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,158,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:technology_rag_status,timesheet_project_engagement_rag_status_fact,,technology_rag_status,dimension:html,redesign,High,html (Liquid) withheld; the dimension itself is still emitted,views/timesheet_project_engagement_rag_status_fact.view.lkml,170,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:technology_rag_status_rationale,timesheet_project_engagement_rag_status_fact,,technology_rag_status_rationale,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,162,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact:technology_rag_status_rationale_evidence,timesheet_project_engagement_rag_status_fact,,technology_rag_status_rationale_evidence,dimension:column,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,166,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact__client_action_points:action_number,timesheet_project_engagement_rag_status_fact__client_action_points,,action_number,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,224,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact__client_action_points:action_point,timesheet_project_engagement_rag_status_fact__client_action_points,,action_point,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,230,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact__client_action_points:timesheet_project_engagement_rag_status_fact__client_action_points,timesheet_project_engagement_rag_status_fact__client_action_points,,timesheet_project_engagement_rag_status_fact__client_action_points,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,236,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
dimension,looker:analytics:field:timesheet_project_engagement_rag_status_fact__month_timeline_events:event_description,timesheet_project_engagement_rag_status_fact__month_timeline_events,,event_description,dimension:derived,mechanical,Low,,views/timesheet_project_engagement_rag_status_fact.view.lkml,252,82b3ab594f0d8f518072f3e1cc4f4ce8ac1d576e
