object_type,object_uri,id,title,folder,owner,last_viewed,views_90d,source_updated_at,tile_count,explore_refs,fields_refs,has_text_tile,translation_class,reason
tile,looker:analytics:dashboard:328/element:3089,3089,"How much revenue is booked, forecasted and remaining to target?",Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/revenue_and_forecast,revenue_and_forecast.booked_revenue;revenue_and_forecast.forecast_net_profit;revenue_and_forecast.forecast_revenue;revenue_and_forecast.period_month;revenue_and_forecast.target_revenue,false,mechanical,dynamic_fields:custom:Sum of Booked Revenue;custom:Sum of Forecast Revenue;custom:Sum of Target Revenue;custom:Sum of Forecast Net Profit;custom:Sum of Target Revenue;table_calculation:Target Remaining GBP
tile,looker:analytics:dashboard:328/element:3090,3090,"How much new opportunities have we brought in, and remain to target?",Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim;analytics/targets,deals_fact.deal_created_date;deals_fact.deal_created_month;deals_fact.total_deal_amount_gbp_converted;targets.period_month;targets.total_deals_revenue_target;targets.total_deals_target,false,mechanical,merged_results; dynamic_fields:table_calculation:Target
tile,looker:analytics:dashboard:328/element:3091,3091,"How much profit have we made, and are forecast to make this month?",Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/chart_of_accounts_dim;analytics/revenue_and_forecast;analytics/targets,profit_and_loss_report_fact.account_report_category;profit_and_loss_report_fact.amount;profit_and_loss_report_fact.period_month;revenue_and_forecast.booked_and_forecast_revenue;revenue_and_forecast.delivery_costs;revenue_and_forecast.dividends;revenue_and_forecast.forecast_net_profit;revenue_and_forecast.forecast_taxation;revenue_and_forecast.overheads;revenue_and_forecast.period_month;targets.period_month;targets.total_retained_earnings_target,false,mechanical,merged_results; dynamic_fields:table_calculation:Delivery as % of Revenue;table_calculation:Overheads as % of Revenue;table_calculation:Retained Earnings as % of Revenue;measure:Cost of Delivery;measure:Dividends;measure:Overheads;
tile,looker:analytics:dashboard:328/element:3092,3092,,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,,,true,drop,"text tile, recreate by hand"
tile,looker:analytics:dashboard:328/element:3093,3093,,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,,,true,drop,"text tile, recreate by hand"
tile,looker:analytics:dashboard:328/element:3094,3094,What Sales Opportunities are in the Pipeline?,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim,companies_dim.company_name;deals_fact.count_deals;deals_fact.count_oppportunity_deals;deals_fact.days_in_pipeline;deals_fact.deal_currency_code;deals_fact.deal_name;deals_fact.deal_pipeline_stage_date;deals_fact.deal_source;deals_fact.deal_type;deals_fact.number_of_sprints;deals_fact.owner_full_name;deals_fact.partner_referral;deals_fact.pipeline_stage_label;deals_fact.sprint_type;deals_fact.total_deal_amount_gbp_converted;deals_fact.total_weighted_open_deal_amount_gbp,false,mechanical,dynamic_fields:table_calculation:Days in Deal Stage;custom:Days in Pipeline; references field outside the parsed repo (fields: deals_fact.days_in_pipeline)
tile,looker:analytics:dashboard:328/element:3095,3095,Forecast Invoiced Revenue GBP,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/revenue_and_forecast,revenue_and_forecast.booked_revenue;revenue_and_forecast.forecast_net_profit;revenue_and_forecast.forecast_revenue;revenue_and_forecast.period_month;revenue_and_forecast.target_revenue,false,mechanical,dynamic_fields:table_calculation:Forecast Revenue;table_calculation:Target GBP;custom:Sum of Booked Revenue;custom:Sum of Forecast Revenue;custom:Sum of Target Revenue;custom:Sum of Forecast Net Profit;custom:Sum of
tile,looker:analytics:dashboard:328/element:3096,3096,Forecast Invoiced Retained GBP,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/chart_of_accounts_dim;analytics/revenue_and_forecast;analytics/targets,profit_and_loss_report_fact.account_report_category;profit_and_loss_report_fact.amount;profit_and_loss_report_fact.period_month;revenue_and_forecast.booked_and_forecast_revenue;revenue_and_forecast.delivery_costs;revenue_and_forecast.dividends;revenue_and_forecast.forecast_net_profit;revenue_and_forecast.forecast_taxation;revenue_and_forecast.overheads;revenue_and_forecast.period_month;targets.period_month;targets.total_retained_earnings_target,false,mechanical,merged_results; dynamic_fields:table_calculation:Delivery as % of Revenue;table_calculation:Overheads as % of Revenue;table_calculation:Retained Earnings as % of Revenue;measure:Cost of Delivery;measure:Dividends;measure:Overheads;
tile,looker:analytics:dashboard:328/element:3097,3097,Closed Deals,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim;analytics/targets,companies_dim.company_name;deals_fact.count_deals;deals_fact.days_in_pipeline;deals_fact.deal_closed_date;deals_fact.deal_closed_month;deals_fact.deal_is_deleted;deals_fact.deal_name;deals_fact.deal_pipeline_stage_date;deals_fact.deal_type;deals_fact.owner_full_name;deals_fact.partner_referral;deals_fact.pipeline_stage_label;deals_fact.sprint_type;deals_fact.total_closed_won_deal_amount_gbp;deals_fact.total_oppportunity_deal_amount;deals_fact.total_weighted_opportunity_deal_amount;targets.period_month;targets.total_deals_closed_revenue_target,false,mechanical,"merged_results; dynamic_fields:table_calculation:Days in Deal Stage;custom:Days in Pipeline;table_calculation:Avg. Days in Deal Stage;table_calculation:Pipeline Coverage;table_calculation:Active Deals;table_calculation:Closed Won D; references field outside the parsed repo (fields: deals_fact.days_in_pipeline, deals_fact.total_oppportunity_deal_amount)"
tile,looker:analytics:dashboard:328/element:3098,3098,Team Utilisation %,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/contact_utilization_fact;analytics/contacts,contact_utilization_fact.forecast_month;contact_utilization_fact.total_actual_story_points;contact_utilization_fact.total_forecast_billable_hours;contacts.contact_is_staff;contacts.contact_name;projects_delivered.project_is_billable;staff_dim.contact_name;timesheets_fact.timesheet_billing_month;timesheets_fact.total_timesheet_billable_hours_billed;timesheets_fact.total_timesheet_hours_billed;timesheets_fact.total_timesheet_nonbillable_hours_billed,false,mechanical,"merged_results; dynamic_fields:table_calculation:Util %;measure:Client Project Hours; references field outside the parsed repo (fields: contacts.contact_is_staff, contacts.contact_name)"
tile,looker:analytics:dashboard:328/element:3099,3099,,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,,,true,drop,"text tile, recreate by hand"
tile,looker:analytics:dashboard:328/element:3100,3100,Are our clients promoters of our services?,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/nps_survey_results_fact,nps_survey_results_fact.average_nps_score;nps_survey_results_fact.nps_survey_ts_date;nps_survey_results_fact.nps_survey_ts_month,false,mechanical,
tile,looker:analytics:dashboard:328/element:3101,3101,Individual Utilisation,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/contacts,contacts.contact_is_staff;contacts.contact_name;projects_delivered.project_is_billable;timesheets_fact.timesheet_billing_week;timesheets_fact.total_timesheet_billable_hours_billed;timesheets_fact.total_timesheet_hours_billed;timesheets_fact.total_timesheet_nonbillable_hours_billed,false,mechanical,"dynamic_fields:table_calculation:Util %;measure:Client Project Hours; references field outside the parsed repo (fields: contacts.contact_is_staff, contacts.contact_name)"
tile,looker:analytics:dashboard:328/element:3102,3102,How does revenue break-down by consultant and project this month?,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim,project_timesheet_projects.project_name;recognized_project_revenue.billing_month_month;recognized_project_revenue.total_hours_billed;recognized_project_revenue.total_recognized_revenue_gbp;recognized_revenue_contact.contact_name,false,mechanical,custom_vis:marketplace_viz_report_table::report_table-marketplace; references field outside the parsed repo (fields: project_timesheet_projects.project_name)
tile,looker:analytics:dashboard:328/element:3103,3103,Recognized Revenue MTD,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim;analytics/targets,recognized_project_revenue.billing_month_month;recognized_project_revenue.total_recognized_revenue_gbp;targets.period_month;targets.revenue_target,false,mechanical,merged_results
tile,looker:analytics:dashboard:328/element:3104,3104,How well utilised is the Delivery team this year?,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/contacts,contacts.contact_is_staff;contacts.contact_name;projects_delivered.project_is_billable;timesheets_fact.timesheet_billing_week;timesheets_fact.total_timesheet_billable_hours_billed;timesheets_fact.total_timesheet_hours_billed;timesheets_fact.total_timesheet_nonbillable_hours_billed,false,mechanical,"dynamic_fields:table_calculation:Util %;measure:Client Project Hours; references field outside the parsed repo (fields: contacts.contact_is_staff, contacts.contact_name)"
tile,looker:analytics:dashboard:328/element:3105,3105,"How ""hot"" is the delivery team machine running right now,  vs. historically?",Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/contacts,contacts.contact_is_staff;contacts.contact_name;projects_delivered.project_is_billable;timesheets_fact.timesheet_billing_date;timesheets_fact.timesheet_billing_week;timesheets_fact.total_timesheet_billable_hours_billed;timesheets_fact.total_timesheet_hours_billed;timesheets_fact.total_timesheet_nonbillable_hours_billed,false,mechanical,"dynamic_fields:table_calculation:Util %;measure:Client Project Hours; custom_vis:marketplace_viz_calendar_heatmap::calendar_heatmap-marketplace; references field outside the parsed repo (fields: contacts.contact_is_staff, contacts.contact_name)"
tile,looker:analytics:dashboard:328/element:3106,3106,What do our clients say about us?,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim,companies_dim.company_name;nps_survey_results_fact.average_nps_score;nps_survey_results_fact.contact_name;nps_survey_results_fact.nps_sentiment;nps_survey_results_fact.nps_survey_feedback;nps_survey_results_fact.nps_survey_ts_date,false,mechanical,
tile,looker:analytics:dashboard:328/element:3107,3107,What deals do we have sitting in our sales pipeline?,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim,deals_fact.deal_name;deals_fact.pipeline_stage_label;deals_fact.total_deal_amount_gbp_converted,false,mechanical,
tile,looker:analytics:dashboard:328/element:3108,3108,What does our backlog of booked and weighted pipeline look like historically? ,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim;analytics/project_engagements,deal_pipeline_history.deal_month_ts_month;deal_pipeline_history.total_weighted_amount_gbp;project_engagements.booked_revenue;project_engagements.booking_month,false,mechanical,merged_results; dynamic_fields:table_calculation:Booking Month String;table_calculation:Sales Pipeline Start of Month
tile,looker:analytics:dashboard:328/element:3109,3109,What could our future revenue look like based on booked + budget-agreed work?,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/monthly_resource_revenue_forecast_fact,monthly_resource_revenue_forecast_fact.buyer_confirmed_budget_available;monthly_resource_revenue_forecast_fact.engagement_name;monthly_resource_revenue_forecast_fact.forecast_month;monthly_resource_revenue_forecast_fact.forecast_type;monthly_resource_revenue_forecast_fact.spend_agreed_with_buyer;monthly_resource_revenue_forecast_fact.total_forecast_revenue_gbp,false,mechanical,
tile,looker:analytics:dashboard:328/element:3110,3110,How much business did we close?,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim;analytics/targets,deals_fact.deal_closed_date;deals_fact.deal_closed_month;deals_fact.total_closed_won_deal_amount_gbp;targets.period_month;targets.total_deals_closed_revenue_target,false,mechanical,merged_results
tile,looker:analytics:dashboard:328/element:3111,3111,Current Engagements,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim,companies_dim.company_name;customer_meetings.contact_name;engagements.deal_name;engagements.engagement_end_ts_date;engagements.engagement_start_ts_date;engagements.total_engagement_deal_amount;timesheet_project_engagement_project_costs_fact.total_cost_gbp;timesheet_project_engagement_timesheets.total_timesheet_billable_hours_billed;timesheet_project_engagement_timesheets.total_timesheet_cost_amount_gbp;timesheet_project_engagement_timesheets.total_timesheet_nonbillable_hours_billed;timesheet_project_engagement_timesheets_projects_dim.total_project_fee_amount;timesheet_project_engagements_projects_invoiced.total_invoiced_net_amount_gbp,false,mechanical,dynamic_fields:table_calculation:% of Engagement Time;table_calculation:Blended Hourly Rate;table_calculation:Engagement Margin %;table_calculation:Budget Burned %;table_calculation:Burned Invoiced %
tile,looker:analytics:dashboard:328/element:3112,3112, (Copy),Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,,,true,drop,"text tile, recreate by hand"
tile,looker:analytics:dashboard:328/element:3113,3113,Untitled,Users/Mark Rittman,Mark Rittman,,,2025-04-28T22:09:43+00:00,,analytics/companies_dim,timesheet_project_engagement_rag_status_fact.data_quality_qa_rag_status;timesheet_project_engagement_rag_status_fact.engagement_name;timesheet_project_engagement_rag_status_fact.financials_rag_status;timesheet_project_engagement_rag_status_fact.reporting_month;timesheet_project_engagement_rag_status_fact.resourcing_rag_status;timesheet_project_engagement_rag_status_fact.schedule_rag_status;timesheet_project_engagement_rag_status_fact.scope_rag_status;timesheet_project_engagement_rag_status_fact.technology_rag_status,false,mechanical,
